0.29419999999999996,-0.24640000000000004,-0.040999999999999995,-326.7462,-51.37979999999999,15.094200000000003
0.08,-0.28,-0.02,-242.49,-17.7,30.0
0.0758,-0.3934,0.06399999999999999,-180.94740000000002,-6.124800000000002,19.5252
0.07160000000000001,-0.5068,0.14799999999999996,-119.40480000000002,5.450399999999996,9.050400000000003
0.020600000000000035,-0.4304000000000001,0.167,-68.01000000000002,6.402000000000003,12.176199999999994
-0.05919999999999994,-0.23720000000000016,0.14600000000000002,-22.860000000000035,0.8160000000000038,23.67159999999999
-0.09600000000000009,-0.08100000000000003,0.132,9.13700000000001,-6.097999999999992,32.565
0.004799999999999999,-0.043199999999999995,0.1404,-0.9556000000000004,-17.2616,33.132
0.10559999999999999,-0.005400000000000005,0.1488,-11.0482,-28.425199999999997,33.699
0.10200000000000004,-0.028799999999999958,0.16439999999999996,23.358799999999945,-8.312000000000033,24.625200000000014
0.08099999999999999,-0.062400000000000025,0.1812,65.18240000000003,17.014000000000017,13.944599999999994
0.05600000000000006,-0.1119999999999999,0.17200000000000007,95.05199999999998,32.291999999999994,12.507999999999985
0.026599999999999995,-0.17920000000000003,0.13419999999999999,111.77220000000001,36.5172,21.239800000000002
-0.0,-0.23279999999999998,0.1008,124.256,38.772,29.5668
-0.0,-0.1572,0.1092,96.494,22.308000000000003,34.0482
-0.0,-0.08160000000000002,0.1176,68.732,5.844000000000004,38.5296
-0.0029999999999999983,-0.006000000000000033,0.10800000000000001,36.19700000000001,-3.8909999999999982,33.77400000000001
-0.007199999999999998,0.06959999999999995,0.0912,1.7528000000000183,-10.934399999999997,25.323600000000006
0.0011999999999999095,0.09200000000000026,0.08839999999999992,-30.001999999999924,-14.879600000000007,18.80240000000001
0.034800000000000046,0.00799999999999991,0.11360000000000003,-56.378000000000036,-12.628399999999997,16.139599999999998
0.06840000000000004,-0.07600000000000008,0.13880000000000003,-82.75400000000003,-10.377199999999997,13.476799999999997
0.08999999999999993,-0.12799999999999984,0.15999999999999995,-48.158000000000136,3.241999999999951,10.35000000000001
0.11100000000000002,-0.17840000000000006,0.18100000000000002,-10.513399999999976,17.42960000000001,7.1999999999999975
0.08639999999999995,-0.1928,0.1732,18.05920000000001,25.0772,5.425199999999999
