22756,0.39,-0.02,-0.48,237.76,0.02,12.68
22776,0.03,0.16,-0.35,122.33,135.08,22.74
22797,-0.02,0.18,-0.28,-111.69,70.14,40.97
22816,0.00,-0.16,-0.30,-353.09,-29.61,2.61
22836,0.00,-0.35,-0.30,-345.96,-9.67,12.98
22856,-0.04,-0.42,-0.30,-231.45,21.55,25.97
22876,-0.06,-0.43,-0.33,-126.33,58.07,42.92
22896,-0.09,-0.34,-0.33,-32.30,68.31,47.31
22916,-0.07,-0.23,-0.35,30.50,65.63,44.44
22936,-0.03,-0.17,-0.32,54.71,69.47,32.25
22956,-0.01,-0.13,-0.27,32.88,59.66,15.18
22977,0.01,-0.09,-0.22,-15.53,50.94,-1.35
22996,0.01,-0.08,-0.19,-67.48,57.77,-15.13
23016,0.04,-0.08,-0.18,-124.86,82.83,-27.14
23036,0.05,-0.10,-0.17,-176.45,94.53,-19.58
23056,0.03,-0.14,-0.17,-210.66,87.77,-7.57
23076,0.02,-0.18,-0.20,-226.51,89.47,-8.36
23096,-0.04,-0.21,-0.20,-218.58,94.35,-16.84
23116,-0.07,-0.19,-0.22,-204.74,104.96,-20.56
23136,-0.10,-0.13,-0.21,-222.55,131.61,-27.69
23156,-0.15,-0.07,-0.23,-266.33,164.72,-44.15
23176,-0.19,-0.06,-0.21,-316.08,179.84,-55.50
23196,-0.22,-0.08,-0.25,-355.17,199.05,-58.18
23216,-0.18,-0.10,-0.25,-377.24,213.44,-55.86
23236,-0.09,-0.13,-0.24,-367.67,240.88,-62.63
23256,-0.02,-0.17,-0.22,-342.67,269.96,-80.74
23276,-0.06,-0.21,-0.18,-297.36,279.53,-105.13
23296,-0.15,-0.24,-0.15,-244.86,271.97,-115.62
23316,-0.22,-0.23,-0.09,-192.79,261.73,-106.23
23336,-0.28,-0.18,-0.01,-148.16,266.67,-83.85
23356,-0.35,-0.12,0.00,-119.56,271.48,-57.93
23376,-0.37,-0.00,0.01,-143.34,275.51,-40.31
23396,-0.39,0.09,-0.01,-216.02,286.91,-25.19
23417,-0.36,0.15,-0.01,-324.62,299.96,-12.26
23436,-0.24,0.16,0.04,-431.87,317.22,-23.42
23456,-0.23,0.05,0.09,-488.77,361.85,-53.00
23476,-0.25,-0.09,0.09,-477.00,387.22,-65.80
23496,-0.26,-0.17,0.10,-418.89,409.35,-62.39
23516,-0.27,-0.22,0.15,-341.81,442.77,-52.51
23536,-0.26,-0.21,0.18,-270.05,471.42,-29.83
23556,-0.21,-0.19,0.24,-215.05,501.00,-17.45
23576,-0.14,-0.16,0.31,-183.52,520.57,-16.84
23596,-0.08,-0.16,0.36,-137.97,564.72,-23.24
23617,-0.15,-0.15,0.36,-116.33,612.70,-11.90
23636,-0.19,-0.08,0.38,-132.30,631.97,4.57
23656,-0.14,-0.06,0.44,-190.17,643.98,10.66
23676,-0.04,-0.05,0.49,-243.77,675.69,25.18
23696,-0.07,-0.09,0.51,-276.63,706.55,15.66
23716,-0.19,-0.16,0.54,-302.24,718.13,17.13
23736,-0.21,-0.24,0.61,-312.18,705.75,38.53
23756,-0.21,-0.30,0.63,-302.36,735.81,64.38
23776,-0.27,-0.26,0.66,-255.84,759.59,92.43
23796,-0.27,-0.27,0.74,-230.59,736.42,110.24
23816,-0.29,-0.28,0.81,-229.01,721.24,113.10
23836,-0.33,-0.31,0.85,-204.74,722.83,136.21
23856,-0.42,-0.31,0.86,-176.69,749.41,176.39
23876,-0.42,-0.31,0.91,-196.20,754.11,198.89
23896,-0.43,-0.28,0.95,-223.03,731.00,194.38
23916,-0.44,-0.31,0.96,-254.13,711.48,197.92
23936,-0.47,-0.34,1.03,-275.72,710.75,218.35
23956,-0.56,-0.42,1.08,-314.62,689.78,226.70
23977,-0.61,-0.45,1.09,-335.84,677.95,233.71
23996,-0.61,-0.45,1.12,-343.40,645.27,228.28
24016,-0.60,-0.55,1.17,-351.88,604.59,202.43
24036,-0.63,-0.58,1.19,-351.20,618.01,214.63
24056,-0.71,-0.61,1.17,-366.33,621.73,210.60
24076,-0.81,-0.64,1.17,-364.92,601.67,199.26
24096,-0.80,-0.72,1.19,-367.30,568.01,191.52
24116,-0.85,-0.74,1.21,-379.74,564.84,211.27
24136,-0.89,-0.79,1.27,-365.47,553.44,223.16
24156,-0.90,-0.80,1.26,-359.44,562.52,228.89
24176,-0.95,-0.87,1.31,-343.58,541.61,209.81
24196,-1.01,-0.93,1.26,-313.52,568.98,234.50
24216,-1.08,-0.93,1.27,-300.53,566.24,264.38
24236,-1.18,-1.01,1.38,-309.25,517.89,250.48
24256,-1.28,-1.00,1.39,-297.79,478.68,259.69
24276,-1.34,-0.95,1.40,-336.81,475.08,279.26
24296,-1.28,-0.99,1.35,-344.44,487.09,268.35
24316,-1.23,-1.06,1.31,-324.13,484.53,240.91
24336,-1.26,-1.15,1.35,-255.17,436.48,214.99
24356,-1.44,-1.13,1.38,-192.12,411.97,217.68
24376,-1.51,-1.18,1.40,-151.02,395.14,213.28
24396,-1.46,-1.26,1.43,-98.03,387.70,191.94
24416,-1.41,-1.32,1.46,-28.16,369.47,152.25
24437,-1.51,-1.26,1.52,-18.28,350.87,138.89
24456,-1.57,-1.16,1.49,-72.97,316.12,144.20
24477,-1.68,-1.20,1.42,-205.78,275.94,140.36
24496,-1.75,-1.32,1.40,-288.77,217.16,114.57
24516,-1.62,-1.48,1.36,-306.08,188.31,69.75
24537,-1.62,-1.57,1.31,-239.07,147.64,39.75
24556,-1.70,-1.53,1.26,-148.64,89.96,25.11
24576,-1.76,-1.44,1.29,-86.33,51.73,42.19
24596,-1.85,-1.43,1.43,-56.02,3.38,41.27
24616,-1.86,-1.42,1.50,-20.11,-1.50,28.89
