643.0070999999999,-38.15729999999999,109.59395
689.17,19.06,122.65
638.8396499999999,17.714949999999998,107.77115
588.5092999999999,16.3699,92.8923
538.17895,15.02485,78.01345
487.84860000000003,13.6798,63.134600000000006
377.0832500000002,-18.328249999999954,58.353750000000005
260.9459000000001,-53.061899999999966,54.4705
144.80855000000008,-87.79554999999996,50.587250000000004
28.67120000000002,-122.52919999999999,46.704
-75.57615000000004,-135.45085,39.10615
-177.5034999999999,-144.11649999999997,30.78350000000001
-279.43084999999996,-152.78214999999997,22.460850000000004
-381.35819999999995,-161.4478,14.138200000000001
-422.98109999999997,-169.51404999999997,7.598950000000009
-445.0458,-177.3859,1.638100000000005
-467.1105,-185.25775,-4.3227499999999965
-489.17519999999996,-193.12959999999998,-10.283599999999998
-460.4826,-175.5073,-4.250599999999999
-407.18039999999996,-145.52419999999998,7.597600000000011
-353.87819999999994,-115.54109999999997,19.445800000000016
-300.57600000000014,-85.55800000000006,31.293999999999976
-216.0553000000002,-52.851800000000054,55.51939999999993
-110.00460000000018,-18.267600000000044,88.28079999999996
-3.953900000000118,16.316599999999973,121.04219999999997
102.09679999999994,50.90079999999999,153.8036
220.7025,99.63125,200.40625
351.3609999999996,161.9420999999998,260.2964999999998
482.0195000000001,224.25295000000006,320.1867500000001
612.6779999999997,286.5637999999999,380.0769999999999
740.5372000000002,357.12660000000017,452.3688000000002
864.6639999999999,438.6919999999999,541.1959999999999
988.7907999999994,520.2573999999996,630.0231999999996
1112.9176,601.8228,718.8503999999999
1216.7591499999999,667.7312,804.8836499999998
1282.4167,704.1676,885.6577
1348.07425,740.6039999999999,966.4317499999997
1413.7318,777.0404,1047.2058
1464.68505,823.9281499999997,1129.2128999999998
1474.9187,899.7581000000001,1214.6346
1485.15235,975.5880499999998,1300.0563
1495.386,1051.4179999999997,1385.4779999999996
1516.277,1137.3346999999999,1466.9595
1584.5339999999997,1268.0813999999996,1530.9289999999999
1652.791,1398.8281000000002,1594.8985
1721.0479999999998,1529.5747999999996,1658.8679999999997
1788.166,1643.42825,1720.281
1845.2607999999998,1608.6211,1759.1968
1902.3555999999996,1573.8139500000002,1798.1126
1959.4504,1539.0068,1837.0284
2015.38,1506.0032999999999,1875.35885
2015.38,1559.575,1885.5925000000002
2015.38,1613.1466999999998,1895.82615
2015.38,1666.7183999999997,1906.0598
2015.38,1720.2900999999997,1916.2934500000001
2015.38,1746.4849,1862.2098999999998
2015.38,1770.8942499999998,1803.9317500000004
2015.38,1795.3036,1745.6536000000003
2015.38,1819.71295,1687.37545
2015.38,1849.6432000000002,1580.4150999999995
2015.38,1880.4935999999998,1465.3410500000007
2015.38,1911.3439999999998,1350.2670000000003
2015.38,1942.1943999999999,1235.1929499999997
2008.2322000000001,1960.9949999999997,1146.5441000000008
1999.0153,1976.3075,1065.5446500000003
1989.7984000000001,1991.62,984.5452
1980.5815,2006.9325,903.5457499999998
1882.5498000000011,2011.62,833.0778000000005
1745.3351000000005,2011.62,767.2561000000003
1608.1204,2011.62,701.4344
1470.9057000000014,2011.62,635.6127000000007
1379.6150000000005,2011.62,581.1415000000003
1317.4095000000002,2011.62,533.85895
1255.2039999999997,2011.62,486.5763999999999
1192.9985000000004,2011.62,439.2938500000004
1156.1976,2001.402,402.58680000000015
1141.87,1982.145,375.235
1127.5423999999998,1962.888,347.8831999999999
1113.2148,1943.631,320.53140000000013
1110.7067,1917.8752,296.9075
1122.70435,1884.1435999999999,277.85875
1134.7019999999998,1850.4120000000003,258.8100000000002
1146.6996499999998,1816.6804000000002,239.7612500000001
1152.868,1785.8072,220.86190000000002
1148.997,1759.8567999999998,202.21984999999995
1145.126,1733.9064000000003,183.57780000000014
1141.255,1707.9560000000001,164.93575000000007
1125.2242999999999,1687.9178000000002,145.13589999999996
1078.7943500000003,1682.6601,122.4415500000002
1032.3644000000002,1677.4024000000002,99.74720000000012
985.9344500000001,1672.1447,77.05285000000003
926.3824999999997,1665.408,56.62149999999997
815.6547500000008,1652.9032000000002,45.015850000000086
704.9270000000004,1640.3984,33.41020000000004
594.1992499999999,1627.8936,21.804549999999992
479.7875000000014,1617.6004,11.49370000000001
338.9737500000008,1623.157,10.462250000000004
198.16000000000022,1628.7136,9.430800000000001
57.346249999999685,1634.2702,8.399349999999998
-77.85659999999997,1640.4987999999998,7.084400000000066
-81.20329999999998,1662.5194,-0.8927999999999656
-84.55,1684.54,-8.869999999999997
-87.89669999999997,1706.5605999999998,-16.847199999999916
-91.24339999999998,1728.5811999999999,-24.824399999999947
-57.22040000000059,1765.1741499999994,-24.191200000000016
-21.607200000000454,1802.3871999999994,-23.19160000000001
14.005999999999688,1839.6002499999995,-22.192000000000007
49.619199999999836,1876.8132999999998,-21.192400000000006
124.17104999999998,1907.2366499999998,-23.37695
204.1562000000003,1936.7126,-26.005800000000008
284.1413500000006,1966.1885500000003,-28.634650000000022
364.1264999999986,1995.6644999999996,-31.263499999999954
