19835,-0.03,-0.02,-0.47,-140.14,50.41,-0.39
19855,-0.07,-0.13,-0.40,-198.92,45.84,-6.79
19874,-0.05,-0.23,-0.39,-165.81,37.18,-3.99
19894,-0.03,-0.28,-0.39,-65.20,44.92,5.83
19914,-0.05,-0.20,-0.39,5.41,42.60,-0.70
19934,-0.03,-0.11,-0.41,19.98,39.37,-2.65
19955,-0.00,-0.04,-0.40,-22.40,36.20,-8.93
19974,-0.01,-0.04,-0.39,-74.35,24.01,-18.81
19994,0.01,-0.08,-0.41,-114.77,9.86,-23.99
20014,-0.00,-0.12,-0.38,-135.69,15.71,-25.39
20034,-0.01,-0.15,-0.36,-135.87,25.17,-16.43
20055,-0.01,-0.17,-0.34,-130.69,41.99,-8.56
20074,-0.00,-0.15,-0.33,-125.87,60.29,0.58
20094,-0.01,-0.10,-0.28,-130.63,98.03,13.27
20114,0.01,-0.07,-0.28,-145.08,132.60,15.52
20134,0.05,-0.05,-0.26,-155.57,155.41,1.44
20155,0.13,-0.02,-0.25,-161.48,189.56,-21.06
20174,0.18,0.02,-0.25,-188.13,246.51,-42.46
20194,0.15,0.02,-0.22,-232.58,289.37,-61.06
20214,0.06,-0.02,-0.21,-270.14,304.43,-75.45
20234,0.01,-0.06,-0.19,-290.02,310.53,-79.78
20255,-0.05,-0.07,-0.18,-293.00,332.85,-71.67
20274,-0.12,-0.09,-0.17,-297.03,354.56,-55.82
20294,-0.20,-0.06,-0.17,-314.47,368.21,-40.39
20314,-0.28,-0.02,-0.17,-331.97,382.42,-27.22
20334,-0.32,0.01,-0.14,-351.30,389.86,-5.63
20355,-0.26,0.05,-0.16,-373.80,411.69,17.48
20374,-0.17,0.05,-0.14,-409.04,457.48,25.46
20394,-0.20,0.05,-0.11,-437.46,513.21,3.76
20414,-0.32,-0.01,-0.07,-435.63,530.59,-26.37
20434,-0.43,-0.11,-0.05,-419.90,524.01,-27.95
20455,-0.47,-0.17,-0.02,-368.80,514.86,2.05
20474,-0.41,-0.18,0.04,-289.90,507.48,49.12
20494,-0.29,-0.13,0.11,-218.13,525.65,66.56
20514,-0.29,-0.11,0.15,-164.65,537.91,46.56
20534,-0.29,-0.12,0.15,-133.55,552.85,41.44
20555,-0.26,-0.11,0.17,-117.82,549.37,51.62
20574,-0.23,-0.09,0.22,-125.44,554.07,48.57
20594,-0.30,-0.10,0.24,-142.58,555.65,29.18
20614,-0.32,-0.10,0.26,-157.82,542.67,39.73
20634,-0.23,-0.15,0.32,-154.22,506.45,43.21
20655,-0.13,-0.15,0.44,-148.74,509.49,27.23
20674,-0.16,-0.18,0.47,-137.46,518.95,2.84
20694,-0.22,-0.21,0.47,-133.43,512.73,0.95
20714,-0.27,-0.20,0.45,-136.42,493.82,7.66
20734,-0.23,-0.18,0.44,-145.57,502.54,24.37
20754,-0.20,-0.19,0.47,-171.60,525.35,29.67
20775,-0.25,-0.21,0.51,-207.64,537.54,24.85
20794,-0.32,-0.27,0.55,-223.37,539.80,24.49
20814,-0.41,-0.29,0.60,-223.43,541.38,35.40
20834,-0.49,-0.30,0.63,-220.14,543.09,65.83
20854,-0.51,-0.30,0.67,-223.74,549.56,96.56
20875,-0.45,-0.27,0.74,-228.19,556.08,107.47
20894,-0.41,-0.25,0.75,-239.65,576.32,113.27
20914,-0.41,-0.34,0.78,-269.16,581.02,117.66
20934,-0.44,-0.33,0.78,-286.91,606.63,141.80
20954,-0.44,-0.36,0.77,-302.15,617.97,161.80
20975,-0.44,-0.43,0.78,-315.69,614.43,164.67
